,W
52202,0.022593900000000004
52203,0.0225971
52204,0.0226
52205,0.022603599999999998
52206,0.0226053
52207,0.0226086
52208,0.022610299999999996
52209,0.022609599999999997
52210,0.022609
52211,0.0226058
52212,0.022603599999999998
52213,0.0225997
52214,0.0225982
52215,0.022596500000000002
52216,0.022596099999999997
52217,0.022596
52218,0.0225987
52219,0.0226027
52220,0.0226067
52221,0.0226095
52222,0.0226111
52223,0.022611799999999998
52224,0.0226102
52225,0.022607
52226,0.0226045
52227,0.0225998
52228,0.022598
52229,0.0225963
52230,0.0225947
52231,0.0225958
52232,0.0225982
52233,0.0226025
52234,0.0226055
52235,0.0226095
52236,0.0226115
52237,0.022612
52238,0.022611199999999998
52239,0.0226108
52240,0.022606
52241,0.0226017
52242,0.0225962
52243,0.0225933
52244,0.0225932
52245,0.0225941
52246,0.022596400000000003
52247,0.0226016
52248,0.0226076
52249,0.0226111
52250,0.0226137
52251,0.022614099999999998
52252,0.0226138
52253,0.0226114
52254,0.0226075
52255,0.0226027
52256,0.0225976
52257,0.0225936
52258,0.022593000000000002
52259,0.0225936
52260,0.0225957
52261,0.022599400000000002
52262,0.022603099999999997
52263,0.022606599999999998
52264,0.0226094
52265,0.0226093
52266,0.022610400000000003
52267,0.0226077
52268,0.0226032
52269,0.022599099999999997
52270,0.022593400000000003
52271,0.022590700000000002
52272,0.0225892
52273,0.0225899
52274,0.022591299999999998
52275,0.0225951
52276,0.0225997
52277,0.0226032
52278,0.0226058
52279,0.0226075
52280,0.022608
52281,0.0226075
52282,0.0226041
52283,0.0225983
52284,0.0225947
52285,0.022591099999999996
52286,0.022588999999999998
52287,0.022588900000000002
52288,0.0225923
52289,0.0225959
52290,0.0226015
52291,0.0226053
52292,0.0226074
52293,0.022609099999999997
52294,0.022609599999999997
52295,0.0226081
52296,0.0226055
52297,0.0226028
52298,0.0225974
52299,0.0225932
52300,0.022591099999999996
52301,0.0225898
52302,0.022590799999999998
52303,0.022592599999999997
52304,0.0225976
52305,0.0226005
52306,0.0226053
52307,0.0226088
52308,0.0226107
52309,0.0226107
52310,0.022609200000000003
52311,0.0226076
52312,0.0226023
52313,0.0226
52314,0.0225959
52315,0.0225958
52316,0.0225958
52317,0.022596099999999997
52318,0.0225982
52319,0.0226028
52320,0.022605700000000003
52321,0.0226081
52322,0.0226088
52323,0.0226089
52324,0.022608700000000002
52325,0.022606499999999998
52326,0.022602
52327,0.0225985
52328,0.0225967
52329,0.0225957
52330,0.0225959
52331,0.022599200000000003
52332,0.0226023
52333,0.022605700000000003
52334,0.0226079
52335,0.022611000000000003
52336,0.022611700000000002
52337,0.022611900000000004
52338,0.022611000000000003
52339,0.0226088
52340,0.0226058
52341,0.022602
52342,0.0225986
52343,0.0225953
52344,0.022594299999999998
52345,0.0225951
52346,0.022596900000000003
52347,0.0226015
52348,0.0226063
52349,0.022609999999999998
52350,0.0226127
52351,0.022612900000000002
52352,0.022610299999999996
52353,0.0226084
52354,0.022605
52355,0.022599900000000003
52356,0.022597700000000002
52357,0.022594200000000002
52358,0.0225928
52359,0.0225959
52360,0.022599599999999997
52361,0.0226021
52362,0.0226058
52363,0.0226098
52364,0.0226121
52365,0.022611900000000004
52366,0.0226114
52367,0.0226067
52368,0.0226024
52369,0.0225956
52370,0.0225919
52371,0.0225894
52372,0.022588999999999998
52373,0.022588499999999997
52374,0.0225919
52375,0.022595
52376,0.022599200000000003
52377,0.0226028
52378,0.022606900000000003
52379,0.0226084
52380,0.022609200000000003
52381,0.0226075
52382,0.022606400000000002
52383,0.022602900000000002
52384,0.0225998
52385,0.022597700000000002
52386,0.0225968
52387,0.0225962
52388,0.0225967
52389,0.022598
52390,0.0225998
52391,0.0226027
52392,0.022605
52393,0.0226059
52394,0.022606599999999998
52395,0.0226045
52396,0.0226019
52397,0.022598
52398,0.0225953
52399,0.022592400000000002
52400,0.02259
52401,0.022591200000000002
52402,0.0225923
52403,0.0225959
52404,0.022600400000000003
52405,0.0226042
52406,0.022608
52407,0.0226113
52408,0.022611700000000002
52409,0.0226127
52410,0.0226094
52411,0.022606
52412,0.022600799999999997
52413,0.022597799999999998
52414,0.022596900000000003
52415,0.0225968
52416,0.0225984
52417,0.0226005
52418,0.0226041
52419,0.0226086
52420,0.0226102
52421,0.0226113
52422,0.0226125
52423,0.0226098
52424,0.0226076
52425,0.0226035
52426,0.022600099999999998
52427,0.022596500000000002
52428,0.022594200000000002
52429,0.022592599999999997
52430,0.0225945
52431,0.0225984
52432,0.022603099999999997
52433,0.0226081
52434,0.0226115
52435,0.022615200000000002
52436,0.0226167
52437,0.022615599999999996
52438,0.0226128
52439,0.022609200000000003
52440,0.0226037
52441,0.0226009
52442,0.0225949
52443,0.0225933
52444,0.022593799999999997
52445,0.022595
52446,0.022599099999999997
52447,0.022603099999999997
52448,0.0226059
52449,0.0226076
52450,0.022609
52451,0.022609099999999997
52452,0.0226075
52453,0.022605
52454,0.0226032
52455,0.0225989
52456,0.022596500000000002
52457,0.0225949
52458,0.0225944
52459,0.0225959
52460,0.0225998
52461,0.022602900000000002
52462,0.022606
52463,0.022607299999999997
52464,0.0226098
52465,0.022609999999999998
52466,0.0226086
52467,0.0226062
52468,0.0226024
52469,0.0225981
52470,0.022593900000000004
52471,0.0225899
52472,0.022589599999999998
52473,0.0225906
52474,0.022593900000000004
52475,0.0225979
52476,0.022604
52477,0.022606499999999998
52478,0.0226101
52479,0.022609999999999998
52480,0.0226094
52481,0.0226074
52482,0.0226037
52483,0.0225997
52484,0.0225952
52485,0.0225936
52486,0.0225933
52487,0.022594200000000002
52488,0.022597
52489,0.0226002
52490,0.022602900000000002
52491,0.0226055
52492,0.0226078
52493,0.0226089
52494,0.0226067
52495,0.0226042
52496,0.022600799999999997
52497,0.0225968
52498,0.0225921
52499,0.0225893
52500,0.0225879
52501,0.022587700000000002
52502,0.0225894
52503,0.0225935
52504,0.0225987
52505,0.0226049
52506,0.0226086
52507,0.0226113
52508,0.022614099999999998
52509,0.0226139
52510,0.0226123
52511,0.022606499999999998
52512,0.0226023
52513,0.022600400000000003
52514,0.022597299999999997
52515,0.0225952
52516,0.0225962
52517,0.022599200000000003
52518,0.022603
52519,0.0226083
52520,0.0226108
52521,0.0226123
52522,0.0226138
52523,0.0226125
52524,0.022608
52525,0.0226058
52526,0.0226012
52527,0.0225987
52528,0.0225956
52529,0.0225956
52530,0.022596500000000002
52531,0.0226
52532,0.0226055
52533,0.0226097
52534,0.0226123
52535,0.0226139
52536,0.0226137
52537,0.022612
52538,0.0226084
52539,0.022603799999999997
52540,0.0226003
52541,0.0225971
52542,0.0225937
52543,0.0225914
52544,0.0225923
52545,0.022593900000000004
52546,0.0225987
52547,0.0226043
52548,0.022609099999999997
52549,0.0226108
52550,0.0226133
52551,0.022611799999999998
52552,0.0226097
52553,0.0226051
52554,0.022602
52555,0.022599099999999997
52556,0.022596
52557,0.0225947
52558,0.022595
52559,0.0225959
52560,0.0226003
52561,0.022602900000000002
52562,0.022606
52563,0.022608700000000002
52564,0.0226108
52565,0.0226121
52566,0.022610599999999998
52567,0.0226075
52568,0.0226035
52569,0.0225986
52570,0.0225962
52571,0.0225935
52572,0.0225914
52573,0.0225914
52574,0.0225946
52575,0.0225976
52576,0.022602
52577,0.0226058
52578,0.022608
52579,0.0226095
52580,0.022610400000000003
52581,0.022609200000000003
52582,0.0226049
52583,0.022600400000000003
52584,0.0225972
52585,0.022594200000000002
52586,0.0225925
52587,0.022591999999999998
52588,0.022593799999999997
52589,0.0225974
52590,0.0226014
52591,0.0226047
52592,0.0226072
52593,0.0226063
52594,0.022607
52595,0.022603400000000003
52596,0.0225993
52597,0.022596500000000002
52598,0.022593799999999997
52599,0.022591800000000002
52600,0.022591200000000002
52601,0.022593099999999998
52602,0.022596599999999998
52603,0.022601800000000002
52604,0.0226067
52605,0.022609099999999997
52606,0.022611900000000004
52607,0.0226136
52608,0.022613499999999998
52609,0.022610400000000003
52610,0.0226067
52611,0.022603099999999997
52612,0.0225993
52613,0.022596900000000003
52614,0.022596500000000002
52615,0.0225972
52616,0.0225985
52617,0.0226019
52618,0.0226051
52619,0.0226084
52620,0.0226108
52621,0.022611700000000002
52622,0.0226108
52623,0.022609599999999997
52624,0.022606499999999998
52625,0.0226017
52626,0.022597799999999998
52627,0.0225933
52628,0.0225929
52629,0.0225936
52630,0.0225945
52631,0.022599400000000002
52632,0.0226048
52633,0.0226094
52634,0.0226127
52635,0.0226155
52636,0.0226154
52637,0.0226133
52638,0.022609900000000002
52639,0.022606099999999997
52640,0.022600799999999997
52641,0.0225957
52642,0.022593900000000004
52643,0.02259
52644,0.0225921
52645,0.0225953
52646,0.022599599999999997
52647,0.022603099999999997
52648,0.0226068
52649,0.022608700000000002
52650,0.0226085
52651,0.0226082
52652,0.0226055
52653,0.022602900000000002
52654,0.0226011
52655,0.0225979
52656,0.0225968
52657,0.0225967
52658,0.0225983
52659,0.0226016
52660,0.0226043
52661,0.0226084
52662,0.0226116
52663,0.022613
52664,0.0226136
52665,0.0226127
52666,0.0226108
52667,0.0226048
52668,0.022599900000000003
52669,0.0225954
52670,0.022593400000000003
52671,0.0225925
52672,0.022592599999999997
52673,0.0225944
52674,0.022596900000000003
52675,0.022600799999999997
52676,0.0226045
52677,0.022606900000000003
52678,0.0226082
52679,0.0226079
52680,0.0226079
52681,0.0226078
52682,0.022603799999999997
52683,0.022600400000000003
52684,0.0225976
52685,0.0225957
52686,0.022595
52687,0.0225957
52688,0.0225963
52689,0.022599099999999997
52690,0.022601800000000002
52691,0.022603900000000003
52692,0.0226056
52693,0.0226071
52694,0.022606
52695,0.0226037
52696,0.0226012
52697,0.0225976
52698,0.0225954
52699,0.0225937
52700,0.0225932
52701,0.022593099999999998
52702,0.0225945
52703,0.0225995
52704,0.0226047
52705,0.022607
52706,0.0226121
52707,0.022615
52708,0.022615599999999996
52709,0.0226147
52710,0.022610599999999998
52711,0.0226075
52712,0.0226044
52713,0.022601
52714,0.0225983
52715,0.0225985
52716,0.0225995
52717,0.0226016
52718,0.0226048
52719,0.022607299999999997
52720,0.0226082
52721,0.022610599999999998
52722,0.022610299999999996
52723,0.0226081
52724,0.0226056
52725,0.0226032
52726,0.0226014
52727,0.0225997
52728,0.022597700000000002
52729,0.0225987
52730,0.0226009
52731,0.0226035
52732,0.0226056
52733,0.0226078
52734,0.0226109
52735,0.0226123
52736,0.0226113
52737,0.0226084
52738,0.022606400000000002
52739,0.0226019
52740,0.0225998
52741,0.0225959
52742,0.022592700000000004
52743,0.022592400000000002
52744,0.0225941
52745,0.0225972
52746,0.022599
52747,0.0226032
52748,0.0226063
52749,0.0226095
52750,0.022609900000000002
52751,0.022609900000000002
52752,0.0226089
52753,0.0226047
52754,0.0226014
52755,0.0225981
52756,0.0225962
52757,0.0225957
52758,0.0225945
52759,0.0225976
52760,0.022599599999999997
52761,0.0226024
52762,0.022606499999999998
52763,0.022609900000000002
52764,0.022609200000000003
52765,0.022609900000000002
52766,0.022608
52767,0.0226048
52768,0.0225995
52769,0.022596500000000002
52770,0.022594200000000002
52771,0.0225932
52772,0.0225937
52773,0.0225956
52774,0.022599099999999997
52775,0.0226025
52776,0.0226042
52777,0.022606400000000002
52778,0.022608
52779,0.0226085
52780,0.0226067
52781,0.022603099999999997
52782,0.022599200000000003
52783,0.0225976
52784,0.0225945
52785,0.022592400000000002
52786,0.0225925
52787,0.0225944
52788,0.0225974
52789,0.022601
52790,0.0226033
52791,0.0226058
52792,0.0226067
52793,0.022606599999999998
52794,0.022605200000000002
52795,0.022603799999999997
52796,0.0226
52797,0.0225984
52798,0.0225963
52799,0.0225946
52800,0.0225944
52801,0.0225962
52802,0.022597799999999998
52803,0.022600799999999997
52804,0.0226053
52805,0.0226081
52806,0.022610400000000003
52807,0.022611000000000003
52808,0.0226111
52809,0.0226097
52810,0.0226056
52811,0.022601
52812,0.0225975
52813,0.0225946
52814,0.0225945
52815,0.022596
52816,0.0225983
52817,0.0226023
52818,0.0226067
52819,0.0226102
52820,0.0226125
52821,0.0226133
52822,0.022613499999999998
52823,0.022609999999999998
52824,0.0226056
52825,0.022602200000000003
52826,0.0225998
52827,0.0225979
52828,0.022596099999999997
52829,0.0225972
52830,0.0226002
52831,0.0226053
52832,0.0226072
52833,0.022611900000000004
52834,0.022611700000000002
52835,0.022611799999999998
52836,0.0226115
52837,0.0226098
52838,0.0226059
52839,0.0226035
52840,0.022603
52841,0.0226011
52842,0.0226003
52843,0.022599400000000002
52844,0.0225998
52845,0.0226013
52846,0.022602900000000002
52847,0.0226047
52848,0.022607
52849,0.0226076
52850,0.022607299999999997
52851,0.0226086
52852,0.022607
52853,0.0226045
52854,0.0226033
52855,0.0226007
52856,0.0225987
52857,0.0226005
52858,0.0226
52859,0.022602200000000003
52860,0.022603599999999998
52861,0.0226053
52862,0.0226077
52863,0.022608700000000002
52864,0.0226086
52865,0.0226088
52866,0.0226056
52867,0.022603799999999997
52868,0.022601
52869,0.0225985
52870,0.022596500000000002
52871,0.0225945
52872,0.0225945
52873,0.0225963
52874,0.0225998
52875,0.022602599999999997
52876,0.0226049
52877,0.022607
52878,0.0226102
52879,0.0226098
52880,0.0226098
52881,0.0226083
52882,0.0226049
52883,0.0226023
52884,0.022600400000000003
52885,0.0225985
52886,0.0225968
52887,0.0225975
52888,0.022597799999999998
52889,0.0226015
52890,0.0226047
52891,0.022606099999999997
52892,0.0226071
52893,0.0226071
52894,0.0226046
52895,0.022603599999999998
52896,0.022600400000000003
52897,0.022596900000000003
52898,0.022595
52899,0.0225932
52900,0.0225929
52901,0.022594299999999998
52902,0.0225976
52903,0.022600099999999998
52904,0.022603400000000003
52905,0.022606499999999998
52906,0.022609
52907,0.022610599999999998
52908,0.022609999999999998
52909,0.0226078
52910,0.0226059
52911,0.022602900000000002
52912,0.0225986
52913,0.0225976
52914,0.022596400000000003
52915,0.022598
52916,0.0225984
52917,0.0226025
52918,0.022605
52919,0.022606400000000002
52920,0.0226083
52921,0.0226105
52922,0.0226109
52923,0.0226098
52924,0.0226082
52925,0.0226068
52926,0.022603799999999997
52927,0.022600799999999997
52928,0.022599200000000003
52929,0.022599900000000003
52930,0.022601800000000002
52931,0.0226043
52932,0.0226083
52933,0.0226101
52934,0.022612200000000002
52935,0.0226113
52936,0.0226121
52937,0.022609599999999997
52938,0.022608
52939,0.0226037
52940,0.022600400000000003
52941,0.0225983
52942,0.0225974
52943,0.022597799999999998
52944,0.022599200000000003
52945,0.0226002
52946,0.0226042
52947,0.0226054
52948,0.0226058
52949,0.0226075
52950,0.0226085
52951,0.022607299999999997
52952,0.022605
52953,0.0226027
52954,0.0226017
52955,0.0226003
52956,0.022599099999999997
52957,0.0225995
52958,0.0226006
52959,0.022602200000000003
52960,0.022603599999999998
52961,0.0226048
52962,0.022605200000000002
52963,0.022606099999999997
52964,0.0226062
52965,0.0226053
52966,0.0226032
52967,0.0226012
52968,0.0225988
52969,0.022597
52970,0.0225975
52971,0.022596
52972,0.0225967
52973,0.0225985
52974,0.0226002
52975,0.022603599999999998
52976,0.022605
52977,0.0226063
52978,0.0226075
52979,0.022607
52980,0.022605200000000002
52981,0.022602900000000002
52982,0.0226013
52983,0.0226002
52984,0.0225986
52985,0.0225987
52986,0.0225995
52987,0.022600099999999998
52988,0.0226015
52989,0.0226033
52990,0.0226056
52991,0.0226072
52992,0.0226054
52993,0.022605
52994,0.0226033
52995,0.0226015
52996,0.0225987
52997,0.022597700000000002
52998,0.0225968
52999,0.0225962
53000,0.022597299999999997
53001,0.0225995
53002,0.022602599999999997
53003,0.0226045
53004,0.0226045
53005,0.022606
53006,0.0226059
53007,0.0226055
53008,0.0226048
53009,0.022604
53010,0.022603900000000003
53011,0.022603
53012,0.0226013
53013,0.0226012
53014,0.022602900000000002
53015,0.022603900000000003
53016,0.022605
53017,0.022606400000000002
53018,0.0226079
53019,0.022608700000000002
53020,0.0226076
53021,0.0226086
53022,0.0226081
53023,0.022606900000000003
53024,0.022606
53025,0.0226048
53026,0.0226044
53027,0.022603599999999998
53028,0.0226035
53029,0.0226042
53030,0.0226049
53031,0.0226049
53032,0.0226076
53033,0.0226095
53034,0.0226114
53035,0.0226114
53036,0.022612
53037,0.022609
53038,0.022606499999999998
53039,0.0226035
53040,0.0226024
53041,0.0226006
53042,0.0225993
53043,0.0225995
53044,0.0225993
53045,0.022600099999999998
53046,0.0226027
53047,0.022606
53048,0.022606499999999998
53049,0.0226076
53050,0.0226085
53051,0.0226055
53052,0.022603
53053,0.0226016
53054,0.0226011
53055,0.022599900000000003
53056,0.0226003
53057,0.0226012
53058,0.0226032
53059,0.022606099999999997
53060,0.0226068
53061,0.0226077
53062,0.0226083
53063,0.022609900000000002
53064,0.0226082
53065,0.0226059
53066,0.022603400000000003
53067,0.0226006
53068,0.0225989
53069,0.0225971
53070,0.0225975
53071,0.022596599999999998
53072,0.0225987
53073,0.022599900000000003
53074,0.0226025
53075,0.0226035
53076,0.0226047
53077,0.0226046
53078,0.0226072
53079,0.022606499999999998
53080,0.0226054
53081,0.0226037
53082,0.022602900000000002
53083,0.0226024
53084,0.022602599999999997
53085,0.022602599999999997
53086,0.0226024
53087,0.022603
53088,0.022605700000000003
53089,0.0226051
53090,0.022606099999999997
53091,0.0226072
53092,0.022606499999999998
53093,0.0226048
53094,0.022603
53095,0.0226007
53096,0.0225993
53097,0.0225972
53098,0.0225974
53099,0.0225983
53100,0.0225997
53101,0.0226025
53102,0.0226062
53103,0.0226094
53104,0.0226095
53105,0.022609999999999998
53106,0.022610599999999998
53107,0.022610400000000003
53108,0.0226072
53109,0.0226053
53110,0.0226037
53111,0.022602599999999997
53112,0.0226024
53113,0.0226041
53114,0.0226047
53115,0.0226071
53116,0.022608
53117,0.022609900000000002
53118,0.0226107
53119,0.022609599999999997
53120,0.022609
53121,0.022607299999999997
53122,0.0226067
53123,0.022603400000000003
53124,0.0226017
53125,0.0226014
53126,0.0226011
53127,0.0226016
53128,0.0226043
53129,0.022605700000000003
53130,0.0226074
53131,0.0226095
53132,0.022610599999999998
53133,0.022612200000000002
53134,0.0226111
53135,0.022610599999999998
53136,0.0226077
53137,0.0226045
53138,0.0226014
53139,0.022599900000000003
53140,0.0225998
53141,0.0225981
53142,0.0225987
53143,0.022600099999999998
53144,0.022602599999999997
53145,0.0226067
53146,0.0226075
53147,0.0226093
53148,0.022609200000000003
53149,0.0226095
53150,0.0226067
53151,0.0226059
53152,0.0226048
53153,0.0226007
53154,0.0226011
53155,0.0225997
53156,0.022600400000000003
53157,0.0226015
53158,0.022602900000000002
53159,0.0226046
53160,0.022607
53161,0.022607299999999997
53162,0.0226071
53163,0.022606099999999997
53164,0.0226043
53165,0.0226019
53166,0.022600099999999998
53167,0.0225979
53168,0.022596400000000003
53169,0.0225941
53170,0.0225949
53171,0.022596400000000003
53172,0.022599200000000003
53173,0.0226019
53174,0.0226041
53175,0.0226075
53176,0.0226089
53177,0.022609200000000003
53178,0.022609
53179,0.0226075
53180,0.0226042
53181,0.0226027
53182,0.0226005
53183,0.022599
53184,0.0225981
53185,0.022600400000000003
53186,0.0226017
53187,0.0226046
53188,0.0226084
53189,0.022610400000000003
53190,0.022611199999999998
53191,0.022611799999999998
53192,0.0226108
53193,0.0226088
53194,0.0226047
53195,0.0226021
53196,0.0225987
53197,0.0225974
53198,0.0225962
53199,0.0225975
53200,0.0225984
53201,0.0226014
53202,0.0226049
53203,0.0226078
53204,0.022609599999999997
53205,0.0226109
53206,0.0226108
53207,0.0226102
53208,0.0226078
53209,0.022605200000000002
53210,0.022603400000000003
53211,0.022602599999999997
53212,0.022601
53213,0.022602
53214,0.0226053
53215,0.022606400000000002
53216,0.0226081
53217,0.022612
53218,0.0226133
53219,0.0226148
53220,0.022614500000000003
53221,0.022610599999999998
53222,0.0226072
53223,0.0226045
53224,0.022601800000000002
53225,0.022602
53226,0.0226005
53227,0.0226027
53228,0.022606900000000003
53229,0.022609900000000002
53230,0.022613400000000002
53231,0.0226143
53232,0.0226146
53233,0.0226162
53234,0.0226154
53235,0.0226123
53236,0.0226095
53237,0.022607299999999997
53238,0.0226045
53239,0.0226023
53240,0.0226016
53241,0.022603799999999997
53242,0.0226067
53243,0.0226088
53244,0.0226105
53245,0.0226128
53246,0.022611900000000004
53247,0.0226114
53248,0.022611199999999998
53249,0.0226081
53250,0.022606599999999998
53251,0.022603599999999998
53252,0.0226028
53253,0.022599900000000003
53254,0.0225982
53255,0.0225983
53256,0.0226006
53257,0.022603099999999997
53258,0.022606499999999998
53259,0.022609999999999998
53260,0.022611799999999998
53261,0.0226124
53262,0.022610599999999998
53263,0.0226082
53264,0.0226053
53265,0.022602900000000002
53266,0.022600099999999998
53267,0.0225984
53268,0.0225944
53269,0.0225946
53270,0.0225946
53271,0.022596400000000003
53272,0.022599
53273,0.0226027
53274,0.0226063
53275,0.022608700000000002
53276,0.0226089
53277,0.0226097
53278,0.0226088
53279,0.022607
53280,0.022604
53281,0.0226015
53282,0.0225995
53283,0.0225989
53284,0.0225993
53285,0.022601800000000002
53286,0.022603799999999997
53287,0.022606099999999997
53288,0.022608
53289,0.022608
53290,0.0226108
53291,0.022610299999999996
53292,0.022609099999999997
53293,0.0226063
53294,0.022603400000000003
53295,0.022599
53296,0.022597
53297,0.0225968
53298,0.0225975
53299,0.0226005
53300,0.0226033
53301,0.022605700000000003
53302,0.0226089
53303,0.022611900000000004
53304,0.0226123
53305,0.022612599999999997
53306,0.022612599999999997
53307,0.0226101
53308,0.022606599999999998
53309,0.0226046
53310,0.0226023
53311,0.0226006
53312,0.022600799999999997
53313,0.0226011
53314,0.022603099999999997
53315,0.0226059
53316,0.022608700000000002
53317,0.0226113
53318,0.022613099999999997
53319,0.0226132
53320,0.022612200000000002
53321,0.0226089
53322,0.0226044
53323,0.0226014
53324,0.0225986
53325,0.022596500000000002
53326,0.022596400000000003
53327,0.0225982
53328,0.0226012
53329,0.0226055
53330,0.022609599999999997
53331,0.0226127
53332,0.022615599999999996
53333,0.0226172
53334,0.022615299999999998
53335,0.022611799999999998
53336,0.0226075
53337,0.0226047
53338,0.0226012
53339,0.022599099999999997
53340,0.0225984
53341,0.0226015
53342,0.022604
53343,0.0226079
53344,0.022610400000000003
53345,0.0226107
53346,0.0226114
53347,0.022612
53348,0.0226102
53349,0.0226085
53350,0.0226063
53351,0.0226041
53352,0.0226024
53353,0.0226019
53354,0.0226003
53355,0.022602200000000003
53356,0.0226033
53357,0.0226056
53358,0.0226076
53359,0.0226101
53360,0.0226108
53361,0.022611799999999998
53362,0.0226105
53363,0.0226084
53364,0.0226063
53365,0.0226032
53366,0.022601
53367,0.0225986
53368,0.022596500000000002
53369,0.0225959
53370,0.022597
53371,0.022599200000000003
53372,0.0226013
53373,0.0226043
53374,0.0226058
53375,0.022607299999999997
53376,0.022609
53377,0.022609200000000003
53378,0.022606099999999997
53379,0.022603900000000003
53380,0.0226016
53381,0.022601
53382,0.0225995
53383,0.0225979
53384,0.0225986
53385,0.0226
53386,0.022602200000000003
53387,0.0226037
53388,0.022605200000000002
53389,0.022606599999999998
53390,0.0226067
53391,0.0226083
53392,0.022606900000000003
53393,0.0226063
53394,0.0226047
53395,0.0225998
53396,0.0225976
53397,0.0225975
53398,0.0225979
53399,0.0225997
53400,0.0226035
53401,0.022607
53402,0.0226082
53403,0.022609999999999998
53404,0.022611900000000004
53405,0.0226116
53406,0.0226107
53407,0.022609
53408,0.022606599999999998
53409,0.022603900000000003
53410,0.022602
53411,0.0226015
53412,0.022601
53413,0.0226044
53414,0.0226055
53415,0.0226082
53416,0.022611700000000002
53417,0.0226137
53418,0.022613400000000002
53419,0.0226144
53420,0.022611700000000002
53421,0.0226093
53422,0.0226071
53423,0.0226041
53424,0.0226007
53425,0.0226006
53426,0.022599400000000002
53427,0.022600099999999998
53428,0.0226032
53429,0.0226062
53430,0.0226107
53431,0.0226147
53432,0.0226167
53433,0.0226173
53434,0.022616900000000002
53435,0.0226147
53436,0.0226114
53437,0.0226072
53438,0.0226025
53439,0.0225997
53440,0.022598
53441,0.0225983
53442,0.022601
53443,0.0226051
53444,0.0226098
53445,0.022613
53446,0.0226143
53447,0.022614099999999998
53448,0.022613499999999998
53449,0.0226128
53450,0.0226097
53451,0.022606099999999997
53452,0.0226028
53453,0.0226005
53454,0.0226006
53455,0.0226009
53456,0.022603099999999997
53457,0.0226051
53458,0.0226077
53459,0.022609599999999997
53460,0.0226113
53461,0.0226109
53462,0.0226081
53463,0.0226074
53464,0.0226055
53465,0.0226025
53466,0.0225993
53467,0.022596500000000002
53468,0.022596
53469,0.0225952
53470,0.022596599999999998
53471,0.022600099999999998
53472,0.022603400000000003
53473,0.022607299999999997
53474,0.022609200000000003
53475,0.022609999999999998
53476,0.0226109
53477,0.0226098
53478,0.022608700000000002
53479,0.0226053
53480,0.022603
53481,0.0226016
53482,0.022600400000000003
53483,0.0226003
53484,0.022601800000000002
53485,0.022603099999999997
53486,0.0226046
53487,0.0226049
53488,0.022607
53489,0.0226077
53490,0.0226074
53491,0.0226071
53492,0.0226079
53493,0.022605700000000003
53494,0.022602599999999997
53495,0.022600400000000003
53496,0.0225988
53497,0.0225979
53498,0.022599900000000003
53499,0.0226011
53500,0.0226025
53501,0.022606400000000002
53502,0.0226094
53503,0.0226108
53504,0.022614500000000003
53505,0.0226136
53506,0.022611000000000003
53507,0.0226101
53508,0.022608
53509,0.022606900000000003
53510,0.0226051
53511,0.0226041
53512,0.0226032
53513,0.022602900000000002
53514,0.0226059
53515,0.0226089
53516,0.022610400000000003
53517,0.0226124
53518,0.0226121
53519,0.0226105
53520,0.022608
53521,0.0226067
53522,0.022603900000000003
53523,0.0226024
53524,0.022601
53525,0.022602
53526,0.022602900000000002
53527,0.0226032
53528,0.022605700000000003
53529,0.0226085
53530,0.022610599999999998
53531,0.0226142
53532,0.0226154
53533,0.0226158
53534,0.0226159
53535,0.0226121
53536,0.022609599999999997
53537,0.0226067
53538,0.022604
53539,0.022602599999999997
53540,0.0226025
53541,0.022603900000000003
53542,0.022605
53543,0.0226071
53544,0.0226081
53545,0.0226098
53546,0.022611799999999998
53547,0.022612
53548,0.0226114
53549,0.0226108
53550,0.0226078
53551,0.0226055
53552,0.022603900000000003
53553,0.0226027
53554,0.022602
53555,0.022602599999999997
53556,0.0226037
53557,0.0226058
53558,0.022608700000000002
53559,0.0226101
53560,0.022611199999999998
53561,0.022611700000000002
53562,0.022610299999999996
53563,0.0226095
53564,0.022605200000000002
53565,0.0226025
53566,0.0226006
53567,0.022597700000000002
53568,0.0225971
53569,0.022597799999999998
53570,0.0225981
53571,0.0226014
53572,0.0226048
53573,0.0226067
53574,0.0226088
53575,0.022609999999999998
53576,0.0226093
53577,0.0226081
53578,0.022605700000000003
53579,0.022603599999999998
53580,0.022599900000000003
53581,0.0225988
53582,0.022598
53583,0.0225988
53584,0.0226011
53585,0.022602599999999997
53586,0.0226056
53587,0.0226084
53588,0.0226088
53589,0.0226082
53590,0.0226088
53591,0.0226075
53592,0.022606599999999998
53593,0.0226044
53594,0.022601
53595,0.0225989
53596,0.0225983
53597,0.0225983
53598,0.0225987
53599,0.0226003
53600,0.022603400000000003
53601,0.022606099999999997
53602,0.022608700000000002
53603,0.022610299999999996
53604,0.0226123
53605,0.0226133
53606,0.022612599999999997
53607,0.0226111
53608,0.022609599999999997
53609,0.0226085
53610,0.0226059
53611,0.0226041
53612,0.0226028
53613,0.022603900000000003
53614,0.022603900000000003
53615,0.022606400000000002
53616,0.022608700000000002
53617,0.0226113
53618,0.022613099999999997
53619,0.022612
53620,0.022609599999999997
53621,0.022607
53622,0.0226054
53623,0.0226032
53624,0.0226012
53625,0.0226021
53626,0.022603
53627,0.0226054
53628,0.0226088
53629,0.0226111
53630,0.0226125
